timestamp,turn,hex_id,kp_type,kp_value_start,kp_controlled_by,kp_income_generated,kp_value_end
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_0,Factory,5,Polska,0,5
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_1,Resource,6,Niemcy,0,6
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_2,Town,7,,0,7
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_3,Factory,8,Polska,0,8
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_4,Resource,9,Niemcy,0,9
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_5,Town,10,,0,10
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_6,Factory,11,Polska,0,11
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_7,Resource,12,Niemcy,0,12
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_8,Town,13,,0,13
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_9,Factory,14,Polska,0,14
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_10,Resource,5,Niemcy,0,5
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_11,Town,6,,0,6
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_12,Factory,7,Polska,0,7
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_13,Resource,8,Niemcy,0,8
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_14,Town,9,,0,9
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_15,Factory,10,Polska,0,10
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_16,Resource,11,Niemcy,0,11
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_17,Town,12,,0,12
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_18,Factory,13,Polska,0,13
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_19,Resource,14,Niemcy,0,14
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_20,Town,5,,0,5
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_21,Factory,6,Polska,0,6
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_22,Resource,7,Niemcy,0,7
2025-08-22T21:09:11.305425,<Mock name='mock.turn_number' id='2204605359184'>,point_23,Town,8,,0,8
